x,z,level,in_memory,status,full_status,accessible_ready,ticking_ready,entity_ticking_ready,ticket,spawning,block_entity_count
42,40,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
43,40,37,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
44,40,37,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
45,40,37,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
46,40,37,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
47,40,37,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
48,40,37,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
49,40,37,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
50,40,37,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
51,40,37,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
52,40,37,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
53,40,37,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
54,40,37,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
55,40,37,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
56,40,37,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
57,40,37,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
83,84,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,67,38,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,68,38,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,69,38,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,70,38,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,71,38,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,72,38,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,73,38,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,74,38,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,75,38,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,76,38,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,77,38,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,78,38,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,79,38,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,80,38,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,81,38,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,82,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,83,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,84,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
39,40,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,40,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,41,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,42,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,43,40,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,44,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,45,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,46,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,47,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,48,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,49,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,50,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,51,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,52,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,53,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,54,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,55,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,56,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,57,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,59,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,60,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,61,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,62,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,63,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,64,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,65,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,66,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,67,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,68,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,69,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,70,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,71,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,72,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,73,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,74,41,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,75,41,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,76,41,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,77,41,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,78,41,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,79,41,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,80,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,81,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,82,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,83,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,84,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,85,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,85,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
39,85,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
40,85,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
41,85,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
42,85,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
43,85,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
44,85,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
45,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
46,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
47,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
48,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
49,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
50,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
51,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
52,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
53,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
54,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
55,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
56,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
57,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
58,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
59,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
60,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
61,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
62,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
63,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
64,85,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
65,85,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
66,85,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
67,85,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
68,85,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
69,85,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
70,85,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
71,85,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
72,85,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
73,85,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
74,85,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
75,85,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
76,85,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
77,85,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
78,85,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
79,85,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
80,85,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
81,85,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
82,85,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
83,85,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
39,39,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
40,39,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
41,39,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
42,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
43,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
44,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
45,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
46,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
47,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
48,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
49,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
50,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
51,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
52,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
53,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
54,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
55,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
56,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
57,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
58,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
59,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
60,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
61,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
62,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
63,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
64,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
65,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
66,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
67,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
68,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
69,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
70,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
71,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
72,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
73,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
74,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
75,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
76,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
77,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
78,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
79,39,38,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
80,39,38,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
81,39,38,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
82,39,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
83,39,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,39,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,39,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,40,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,41,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,42,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,43,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,44,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,45,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,46,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,47,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,48,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,49,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,50,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,51,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,52,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,53,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,54,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,55,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,56,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,57,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,58,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,59,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,60,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,61,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,62,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,63,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,64,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,65,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,85,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,66,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,67,39,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,68,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,69,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,70,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,71,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,72,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,73,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,74,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,75,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,76,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,77,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,78,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,79,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,80,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,81,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,82,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,83,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,84,41,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
85,85,41,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,39,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,39,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,40,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,41,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,42,41,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,43,41,true,minecraft:features,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,44,41,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,45,41,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,46,41,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,47,41,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,48,41,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,49,41,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,50,41,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,51,41,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,52,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,53,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,54,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,55,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,56,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,57,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,58,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
58,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
59,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
60,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
61,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
62,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
63,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
64,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
65,86,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
66,86,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
67,86,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
68,86,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
69,86,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
70,86,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
71,86,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
72,86,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
73,86,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0
74,86,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
75,86,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
76,86,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
77,86,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
78,86,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
79,86,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
80,86,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
81,86,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
82,86,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
83,86,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
84,86,40,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
37,86,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,86,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
39,86,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
40,86,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
41,86,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
42,86,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
43,86,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
44,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
45,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
46,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
47,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
48,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
49,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
50,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
51,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
52,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
53,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
54,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
55,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
56,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
57,86,40,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
38,38,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
39,38,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
40,38,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0
41,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
42,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
43,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
44,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
45,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
46,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
47,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
48,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
49,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
50,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
51,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
52,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
53,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
54,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
55,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
56,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
57,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
58,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
59,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
60,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
61,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
62,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
63,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
64,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
65,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
66,38,39,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0
